23:36:07.327 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    36 Steps:    7531 Episode Steps:   222 Return:  1.0000 Success:  0.65, D: 0.00 FPS: 3.54
23:37:09.072 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    37 Steps:    7749 Episode Steps:   218 Return:  1.0000 Success:  0.65, D: 0.00 FPS: 3.53
23:37:44.212 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    38 Steps:    7872 Episode Steps:   123 Return: -1.0000 Success:  0.60, D: 0.00 FPS: 3.50
23:39:09.075 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    39 Steps:    8174 Episode Steps:   302 Return:  0.0000 Success:  0.60, D: 0.00 FPS: 3.56
23:39:54.378 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    40 Steps:    8333 Episode Steps:   159 Return:  0.0000 Success:  0.60, D: 0.00 FPS: 3.51
23:40:52.990 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    41 Steps:    8540 Episode Steps:   207 Return:  0.0000 Success:  0.55, D: 0.00 FPS: 3.53
23:41:26.815 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    42 Steps:    8658 Episode Steps:   118 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 3.49
23:42:03.529 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    43 Steps:    8786 Episode Steps:   128 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.49
23:42:59.324 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    44 Steps:    8983 Episode Steps:   197 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.53
23:43:58.342 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    45 Steps:    9191 Episode Steps:   208 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 3.52
23:45:02.097 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    46 Steps:    9416 Episode Steps:   225 Return:  1.0000 Success:  0.55, D: 0.00 FPS: 3.53
23:45:35.176 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    47 Steps:    9528 Episode Steps:   112 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 3.39
23:46:05.226 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    48 Steps:    9632 Episode Steps:   104 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.46
23:47:00.837 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    49 Steps:    9828 Episode Steps:   196 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 3.52
23:47:38.036 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    50 Steps:    9958 Episode Steps:   130 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 3.49
23:48:30.105 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    51 Steps:   10142 Episode Steps:   184 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.53
23:49:05.734 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    52 Steps:   10266 Episode Steps:   124 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 3.48
23:50:00.942 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    53 Steps:   10461 Episode Steps:   195 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.53
23:50:57.784 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    54 Steps:   10662 Episode Steps:   201 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 3.54
23:52:04.982 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    55 Steps:   10900 Episode Steps:   238 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.54
23:53:15.992 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    56 Steps:   11152 Episode Steps:   252 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.55
23:53:53.191 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    57 Steps:   11281 Episode Steps:   129 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.47
23:55:18.309 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    58 Steps:   11583 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 3.55
23:56:00.094 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    59 Steps:   11729 Episode Steps:   146 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.49
23:56:32.467 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    60 Steps:   11841 Episode Steps:   112 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.46
23:57:15.758 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    61 Steps:   11992 Episode Steps:   151 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.49
23:58:17.370 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    62 Steps:   12209 Episode Steps:   217 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.52
23:59:09.369 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    63 Steps:   12391 Episode Steps:   182 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 3.50
23:59:42.444 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    64 Steps:   12505 Episode Steps:   114 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.45
00:00:31.366 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    65 Steps:   12677 Episode Steps:   172 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 3.52
00:01:03.550 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    66 Steps:   12789 Episode Steps:   112 Return: -1.0000 Success:  0.25, D: 0.00 FPS: 3.48
00:02:28.073 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    67 Steps:   13091 Episode Steps:   302 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 3.57
00:03:24.920 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    68 Steps:   13292 Episode Steps:   201 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 3.54
00:04:26.970 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    69 Steps:   13511 Episode Steps:   219 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 3.53
00:05:51.660 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    70 Steps:   13813 Episode Steps:   302 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 3.57
00:06:47.621 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    71 Steps:   14011 Episode Steps:   198 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 3.54
00:08:12.335 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    72 Steps:   14313 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 3.57
00:09:17.277 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    73 Steps:   14543 Episode Steps:   230 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 3.54
00:09:53.367 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    74 Steps:   14669 Episode Steps:   126 Return: -1.0000 Success:  0.30, D: 0.00 FPS: 3.49
00:11:18.153 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    75 Steps:   14971 Episode Steps:   302 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 3.56
00:11:51.320 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    76 Steps:   15086 Episode Steps:   115 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 3.47
00:12:51.896 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    77 Steps:   15300 Episode Steps:   214 Return:  1.0000 Success:  0.25, D: 0.00 FPS: 3.53
00:13:35.447 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    78 Steps:   15452 Episode Steps:   152 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 3.49
