22:06:01.273 [INFO] (off_policy_trainer_carla.py:497) Total Episode:     1 Steps:     202 Episode Steps:   202 Return: -1.0000 Success:  0.00, D: 0.00 FPS:37.72
22:15:05.991 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    40 Steps:    7594 Episode Steps:   115 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.52
22:15:20.842 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    41 Steps:    7690 Episode Steps:    96 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.47
22:15:50.457 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    42 Steps:    7889 Episode Steps:   199 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.72
22:16:19.694 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    43 Steps:    8086 Episode Steps:   197 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.74
22:16:41.765 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    44 Steps:    8233 Episode Steps:   147 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.66
22:17:01.486 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    45 Steps:    8355 Episode Steps:   122 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 6.19
22:17:37.419 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    46 Steps:    8580 Episode Steps:   225 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.26
22:17:58.156 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    47 Steps:    8702 Episode Steps:   122 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 5.88
22:18:43.392 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    48 Steps:    9004 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 6.68
22:19:28.320 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    49 Steps:    9306 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 6.72
22:20:00.581 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    50 Steps:    9524 Episode Steps:   218 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.76
22:20:29.934 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    51 Steps:    9721 Episode Steps:   197 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.71
22:20:50.820 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    52 Steps:    9857 Episode Steps:   136 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.51
22:21:23.002 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    53 Steps:   10074 Episode Steps:   217 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.74
22:21:53.124 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    54 Steps:   10276 Episode Steps:   202 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.71
22:22:10.955 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    55 Steps:   10392 Episode Steps:   116 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 6.51
22:22:35.177 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    56 Steps:   10552 Episode Steps:   160 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.61
22:22:58.398 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    57 Steps:   10700 Episode Steps:   148 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.37
22:23:47.411 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    58 Steps:   11002 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 6.16
22:24:07.446 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    59 Steps:   11127 Episode Steps:   125 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.24
22:24:53.292 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    60 Steps:   11429 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 6.59
22:25:10.013 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    61 Steps:   11538 Episode Steps:   109 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.52
22:25:30.894 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    62 Steps:   11675 Episode Steps:   137 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 6.56
22:26:03.767 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    63 Steps:   11896 Episode Steps:   221 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 6.72
22:26:27.390 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    64 Steps:   12053 Episode Steps:   157 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 6.65
22:27:11.867 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    65 Steps:   12355 Episode Steps:   302 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 6.79
22:27:29.736 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    66 Steps:   12470 Episode Steps:   115 Return: -1.0000 Success:  0.25, D: 0.00 FPS: 6.44
22:28:14.924 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    67 Steps:   12772 Episode Steps:   302 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 6.68
22:28:48.126 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    68 Steps:   12986 Episode Steps:   214 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 6.45
22:29:14.059 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    69 Steps:   13152 Episode Steps:   166 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 6.40
22:29:32.432 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    70 Steps:   13267 Episode Steps:   115 Return: -1.0000 Success:  0.25, D: 0.00 FPS: 6.26
22:30:03.444 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    71 Steps:   13468 Episode Steps:   201 Return:  1.0000 Success:  0.25, D: 0.00 FPS: 6.48
22:30:39.772 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    72 Steps:   13710 Episode Steps:   242 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 6.66
22:30:57.425 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    73 Steps:   13824 Episode Steps:   114 Return: -1.0000 Success:  0.25, D: 0.00 FPS: 6.46
22:31:32.247 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    74 Steps:   14040 Episode Steps:   216 Return:  0.0000 Success:  0.20, D: 0.00 FPS: 6.20
22:32:16.985 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    75 Steps:   14342 Episode Steps:   302 Return:  0.0000 Success:  0.20, D: 0.00 FPS: 6.75
22:32:34.658 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    76 Steps:   14456 Episode Steps:   114 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 6.45
22:33:11.483 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    77 Steps:   14704 Episode Steps:   248 Return:  1.0000 Success:  0.25, D: 0.00 FPS: 6.73
22:33:56.045 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    78 Steps:   15006 Episode Steps:   302 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 6.78
22:34:26.953 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    79 Steps:   15213 Episode Steps:   207 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 6.70
22:34:54.212 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    80 Steps:   15391 Episode Steps:   178 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 6.53
22:35:25.850 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    81 Steps:   15602 Episode Steps:   211 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.67
22:35:54.865 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    82 Steps:   15794 Episode Steps:   192 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.62
22:36:43.176 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    83 Steps:   16096 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 6.25
22:37:18.067 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    84 Steps:   16311 Episode Steps:   215 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.16
22:38:05.782 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    85 Steps:   16613 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 6.33
22:38:41.841 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    86 Steps:   16846 Episode Steps:   233 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 6.46
22:38:57.737 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    87 Steps:   16947 Episode Steps:   101 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 6.35
22:39:42.671 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    88 Steps:   17249 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 6.72
22:40:27.666 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    89 Steps:   17551 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 6.71
22:40:44.788 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    90 Steps:   17651 Episode Steps:   100 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 5.84
22:41:12.113 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    91 Steps:   17830 Episode Steps:   179 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 6.55
22:41:27.242 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    92 Steps:   17927 Episode Steps:    97 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.41
22:42:14.892 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    93 Steps:   18229 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 6.34
22:42:34.524 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    94 Steps:   18349 Episode Steps:   120 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.11
22:42:55.927 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    95 Steps:   18489 Episode Steps:   140 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.54
22:43:29.143 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    96 Steps:   18707 Episode Steps:   218 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.56
22:43:45.253 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    97 Steps:   18809 Episode Steps:   102 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.33
22:44:02.902 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    98 Steps:   18919 Episode Steps:   110 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.23
22:44:17.950 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    99 Steps:   19014 Episode Steps:    95 Return: -1.0000 Success:  0.30, D: 0.00 FPS: 6.31
22:45:03.606 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   100 Steps:   19316 Episode Steps:   302 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 6.62
22:45:48.972 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   101 Steps:   19618 Episode Steps:   302 Return:  0.0000 Success:  0.20, D: 0.00 FPS: 6.66
22:46:25.709 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   102 Steps:   19854 Episode Steps:   236 Return:  1.0000 Success:  0.20, D: 0.00 FPS: 6.42
22:46:48.590 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   103 Steps:   19996 Episode Steps:   142 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 6.21
22:47:22.281 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   104 Steps:   20215 Episode Steps:   219 Return:  1.0000 Success:  0.20, D: 0.00 FPS: 6.50
22:47:38.910 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   105 Steps:   20321 Episode Steps:   106 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 6.38
22:47:57.986 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   106 Steps:   20445 Episode Steps:   124 Return: -1.0000 Success:  0.15, D: 0.00 FPS: 6.50
22:48:36.375 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   107 Steps:   20697 Episode Steps:   252 Return:  0.0000 Success:  0.15, D: 0.00 FPS: 6.56
22:49:04.015 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   108 Steps:   20872 Episode Steps:   175 Return: -1.0000 Success:  0.15, D: 0.00 FPS: 6.33
22:49:36.996 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   109 Steps:   21086 Episode Steps:   214 Return:  1.0000 Success:  0.20, D: 0.00 FPS: 6.49
22:50:22.517 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   110 Steps:   21388 Episode Steps:   302 Return:  0.0000 Success:  0.20, D: 0.00 FPS: 6.63
22:50:55.284 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   111 Steps:   21600 Episode Steps:   212 Return:  1.0000 Success:  0.25, D: 0.00 FPS: 6.47
22:51:22.394 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   112 Steps:   21776 Episode Steps:   176 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 6.49
22:51:55.664 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   113 Steps:   21993 Episode Steps:   217 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 6.52
22:52:27.146 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   114 Steps:   22203 Episode Steps:   210 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 6.67
22:53:18.972 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   115 Steps:   22409 Episode Steps:   206 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.98
22:53:37.019 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   116 Steps:   22520 Episode Steps:   111 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.16
22:54:23.336 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   117 Steps:   22822 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 6.52
22:54:54.509 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   118 Steps:   23020 Episode Steps:   198 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.35
22:55:31.204 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   119 Steps:   23264 Episode Steps:   244 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.65
22:56:05.853 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   120 Steps:   23497 Episode Steps:   233 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.73
22:56:40.568 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   121 Steps:   23729 Episode Steps:   232 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 6.68
22:56:56.673 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   122 Steps:   23833 Episode Steps:   104 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 6.46
22:57:16.029 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   123 Steps:   23953 Episode Steps:   120 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 6.20
22:57:35.356 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   124 Steps:   24074 Episode Steps:   121 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.26
22:58:22.383 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   125 Steps:   24376 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 6.42
22:58:44.818 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   126 Steps:   24515 Episode Steps:   139 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.20
22:59:30.628 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   127 Steps:   24817 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 6.59
22:59:47.911 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   128 Steps:   24929 Episode Steps:   112 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.48
23:00:21.466 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   129 Steps:   25149 Episode Steps:   220 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.56
23:00:37.241 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   130 Steps:   25245 Episode Steps:    96 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.09
23:01:11.237 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   131 Steps:   25463 Episode Steps:   218 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 6.41
23:01:44.808 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   132 Steps:   25686 Episode Steps:   223 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.64
23:02:17.422 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   133 Steps:   25903 Episode Steps:   217 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.65
23:02:49.588 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   134 Steps:   26111 Episode Steps:   208 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.47
23:03:27.922 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   135 Steps:   26359 Episode Steps:   248 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 6.47
23:04:13.796 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   136 Steps:   26661 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 6.58
23:04:44.165 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   137 Steps:   26860 Episode Steps:   199 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 6.55
23:05:14.011 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   138 Steps:   27055 Episode Steps:   195 Return:  1.0000 Success:  0.55, D: 0.00 FPS: 6.53
23:05:53.900 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   139 Steps:   27314 Episode Steps:   259 Return:  1.0000 Success:  0.55, D: 0.00 FPS: 6.49
23:06:26.414 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   140 Steps:   27533 Episode Steps:   219 Return:  1.0000 Success:  0.55, D: 0.00 FPS: 6.74
23:06:48.194 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   141 Steps:   27677 Episode Steps:   144 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 6.61
23:07:16.932 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   142 Steps:   27871 Episode Steps:   194 Return:  0.0000 Success:  0.50, D: 0.00 FPS: 6.75
23:07:41.468 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   143 Steps:   28029 Episode Steps:   158 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 6.44
23:08:13.852 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   144 Steps:   28244 Episode Steps:   215 Return:  1.0000 Success:  0.55, D: 0.00 FPS: 6.64
23:08:31.609 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   145 Steps:   28355 Episode Steps:   111 Return: -1.0000 Success:  0.55, D: 0.00 FPS: 6.25
23:08:55.634 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   146 Steps:   28507 Episode Steps:   152 Return:  0.0000 Success:  0.55, D: 0.00 FPS: 6.33
23:09:28.513 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   147 Steps:   28716 Episode Steps:   209 Return:  1.0000 Success:  0.60, D: 0.00 FPS: 6.36
23:10:18.014 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   148 Steps:   29018 Episode Steps:   302 Return:  0.0000 Success:  0.60, D: 0.00 FPS: 6.10
23:10:52.508 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   149 Steps:   29244 Episode Steps:   226 Return:  1.0000 Success:  0.60, D: 0.00 FPS: 6.55
23:11:38.017 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   150 Steps:   29546 Episode Steps:   302 Return:  0.0000 Success:  0.60, D: 0.00 FPS: 6.64
23:12:10.433 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   151 Steps:   29759 Episode Steps:   213 Return:  1.0000 Success:  0.60, D: 0.00 FPS: 6.57
23:12:41.553 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   152 Steps:   29964 Episode Steps:   205 Return:  1.0000 Success:  0.60, D: 0.00 FPS: 6.59
23:13:18.572 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   153 Steps:   30202 Episode Steps:   238 Return:  1.0000 Success:  0.60, D: 0.00 FPS: 6.43
23:13:55.445 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   154 Steps:   30441 Episode Steps:   239 Return:  1.0000 Success:  0.60, D: 0.00 FPS: 6.48
