14:21:48.006 [INFO] (off_policy_trainer_carla.py:497) Total Episode:     1 Steps:     129 Episode Steps:   129 Return: -1.0000 Success:  0.00, D: 0.00 FPS:29.46
14:28:44.059 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    40 Steps:    6730 Episode Steps:   154 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 6.98
14:29:07.674 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    41 Steps:    6897 Episode Steps:   167 Return:  0.0000 Success:  0.50, D: 0.00 FPS: 7.07
14:29:42.714 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    42 Steps:    7151 Episode Steps:   254 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.25
14:30:11.479 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    43 Steps:    7357 Episode Steps:   206 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 7.16
14:30:35.709 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    44 Steps:    7526 Episode Steps:   169 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 6.98
14:30:51.250 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    45 Steps:    7634 Episode Steps:   108 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 6.95
14:31:24.340 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    46 Steps:    7872 Episode Steps:   238 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.19
14:31:41.172 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    47 Steps:    7987 Episode Steps:   115 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.83
14:31:56.438 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    48 Steps:    8092 Episode Steps:   105 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.88
14:32:26.572 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    49 Steps:    8308 Episode Steps:   216 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.17
14:33:08.254 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    50 Steps:    8610 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 7.25
14:33:50.044 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    51 Steps:    8912 Episode Steps:   302 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 7.23
14:34:11.016 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    52 Steps:    9059 Episode Steps:   147 Return: -1.0000 Success:  0.30, D: 0.00 FPS: 7.01
14:34:36.957 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    53 Steps:    9242 Episode Steps:   183 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 7.06
14:35:11.103 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    54 Steps:    9483 Episode Steps:   241 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 7.06
14:35:31.345 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    55 Steps:    9624 Episode Steps:   141 Return: -1.0000 Success:  0.25, D: 0.00 FPS: 6.97
14:35:47.994 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    56 Steps:    9737 Episode Steps:   113 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 6.79
14:36:06.108 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    57 Steps:    9862 Episode Steps:   125 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 6.90
14:36:38.311 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    58 Steps:   10091 Episode Steps:   229 Return:  0.0000 Success:  0.15, D: 0.00 FPS: 7.11
14:37:07.523 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    59 Steps:   10299 Episode Steps:   208 Return:  1.0000 Success:  0.20, D: 0.00 FPS: 7.12
14:37:28.129 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    60 Steps:   10444 Episode Steps:   145 Return:  0.0000 Success:  0.20, D: 0.00 FPS: 7.04
14:37:45.519 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    61 Steps:   10564 Episode Steps:   120 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 6.90
14:38:15.143 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    62 Steps:   10775 Episode Steps:   211 Return:  1.0000 Success:  0.25, D: 0.00 FPS: 7.12
14:38:34.265 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    63 Steps:   10908 Episode Steps:   133 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 6.96
14:38:56.500 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    64 Steps:   11064 Episode Steps:   156 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 7.02
14:39:38.306 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    65 Steps:   11366 Episode Steps:   302 Return:  0.0000 Success:  0.20, D: 0.00 FPS: 7.22
14:40:19.909 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    66 Steps:   11668 Episode Steps:   302 Return:  0.0000 Success:  0.20, D: 0.00 FPS: 7.26
14:40:39.996 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    67 Steps:   11806 Episode Steps:   138 Return: -1.0000 Success:  0.20, D: 0.00 FPS: 6.87
14:41:08.422 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    68 Steps:   12009 Episode Steps:   203 Return:  1.0000 Success:  0.25, D: 0.00 FPS: 7.14
14:41:37.884 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    69 Steps:   12219 Episode Steps:   210 Return:  1.0000 Success:  0.25, D: 0.00 FPS: 7.13
14:42:02.995 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    70 Steps:   12396 Episode Steps:   177 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 7.05
14:42:33.913 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    71 Steps:   12617 Episode Steps:   221 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 7.15
14:42:53.565 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    72 Steps:   12755 Episode Steps:   138 Return: -1.0000 Success:  0.30, D: 0.00 FPS: 7.02
14:43:15.214 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    73 Steps:   12908 Episode Steps:   153 Return: -1.0000 Success:  0.30, D: 0.00 FPS: 7.07
14:43:43.284 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    74 Steps:   13107 Episode Steps:   199 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 7.09
14:44:24.995 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    75 Steps:   13409 Episode Steps:   302 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 7.24
14:44:43.580 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    76 Steps:   13538 Episode Steps:   129 Return: -1.0000 Success:  0.30, D: 0.00 FPS: 6.94
14:44:58.234 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    77 Steps:   13638 Episode Steps:   100 Return: -1.0000 Success:  0.30, D: 0.00 FPS: 6.83
14:45:31.279 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    78 Steps:   13874 Episode Steps:   236 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.14
14:46:07.284 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    79 Steps:   14130 Episode Steps:   256 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.11
14:46:28.093 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    80 Steps:   14277 Episode Steps:   147 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 7.06
14:46:53.237 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    81 Steps:   14453 Episode Steps:   176 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.00
14:47:25.472 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    82 Steps:   14684 Episode Steps:   231 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.17
14:47:52.522 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    83 Steps:   14877 Episode Steps:   193 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 7.14
14:48:34.254 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    84 Steps:   15179 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 7.24
14:49:06.285 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    85 Steps:   15408 Episode Steps:   229 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 7.15
14:49:26.281 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    86 Steps:   15547 Episode Steps:   139 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 6.95
14:49:56.260 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    87 Steps:   15761 Episode Steps:   214 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.14
14:50:21.517 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    88 Steps:   15939 Episode Steps:   178 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 7.05
14:50:51.533 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    89 Steps:   16151 Episode Steps:   212 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.06
14:51:26.911 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    90 Steps:   16405 Episode Steps:   254 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 7.18
14:51:45.547 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    91 Steps:   16532 Episode Steps:   127 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.82
14:52:27.748 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    92 Steps:   16834 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 7.16
14:52:55.814 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    93 Steps:   17033 Episode Steps:   199 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 7.09
14:53:28.519 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    94 Steps:   17266 Episode Steps:   233 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 7.12
14:53:53.107 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    95 Steps:   17440 Episode Steps:   174 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 7.08
14:54:20.906 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    96 Steps:   17637 Episode Steps:   197 Return:  0.0000 Success:  0.50, D: 0.00 FPS: 7.09
14:54:39.632 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    97 Steps:   17766 Episode Steps:   129 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 6.89
14:55:21.723 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    98 Steps:   18068 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.18
14:55:36.396 [INFO] (off_policy_trainer_carla.py:497) Total Episode:    99 Steps:   18167 Episode Steps:    99 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.75
14:56:18.186 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   100 Steps:   18469 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 7.23
14:56:40.611 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   101 Steps:   18624 Episode Steps:   155 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.91
14:57:23.239 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   102 Steps:   18926 Episode Steps:   302 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 7.09
14:57:53.150 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   103 Steps:   19139 Episode Steps:   213 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.12
14:58:23.852 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   104 Steps:   19358 Episode Steps:   219 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.13
14:58:51.315 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   105 Steps:   19552 Episode Steps:   194 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.06
14:59:12.225 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   106 Steps:   19697 Episode Steps:   145 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 6.94
14:59:36.227 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   107 Steps:   19865 Episode Steps:   168 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 7.00
15:00:18.131 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   108 Steps:   20167 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 7.21
15:00:47.779 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   109 Steps:   20376 Episode Steps:   209 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.05
15:01:19.270 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   110 Steps:   20599 Episode Steps:   223 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.08
15:01:45.977 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   111 Steps:   20786 Episode Steps:   187 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 7.00
15:02:27.972 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   112 Steps:   21088 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 7.19
15:02:59.280 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   113 Steps:   21309 Episode Steps:   221 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.06
15:03:21.927 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   114 Steps:   21467 Episode Steps:   158 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.98
15:03:54.585 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   115 Steps:   21699 Episode Steps:   232 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.10
15:04:26.422 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   116 Steps:   21927 Episode Steps:   228 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.16
15:05:01.751 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   117 Steps:   22179 Episode Steps:   252 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 7.13
15:05:43.764 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   118 Steps:   22481 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.19
15:06:25.612 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   119 Steps:   22783 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.22
15:07:07.963 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   120 Steps:   23085 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.13
15:07:24.764 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   121 Steps:   23201 Episode Steps:   116 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 6.91
15:08:06.656 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   122 Steps:   23503 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.21
15:08:31.327 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   123 Steps:   23677 Episode Steps:   174 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 7.05
15:09:07.410 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   124 Steps:   23787 Episode Steps:   110 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.05
15:09:34.487 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   125 Steps:   23978 Episode Steps:   191 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 7.06
15:10:02.987 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   126 Steps:   24181 Episode Steps:   203 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.12
15:10:35.092 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   127 Steps:   24409 Episode Steps:   228 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 7.10
15:10:51.668 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   128 Steps:   24523 Episode Steps:   114 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 6.88
15:11:33.484 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   129 Steps:   24825 Episode Steps:   302 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 7.22
15:12:15.156 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   130 Steps:   25127 Episode Steps:   302 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 7.25
15:12:48.916 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   131 Steps:   25369 Episode Steps:   242 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 7.17
15:13:20.956 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   132 Steps:   25598 Episode Steps:   229 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.15
15:13:49.761 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   133 Steps:   25803 Episode Steps:   205 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.12
15:14:31.801 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   134 Steps:   26105 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 7.18
15:15:02.628 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   135 Steps:   26326 Episode Steps:   221 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.17
15:15:17.250 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   136 Steps:   26426 Episode Steps:   100 Return: -1.0000 Success:  0.30, D: 0.00 FPS: 6.84
15:15:35.946 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   137 Steps:   26554 Episode Steps:   128 Return: -1.0000 Success:  0.25, D: 0.00 FPS: 6.85
15:16:02.762 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   138 Steps:   26743 Episode Steps:   189 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 7.05
15:16:44.774 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   139 Steps:   27045 Episode Steps:   302 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 7.19
15:17:13.868 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   140 Steps:   27252 Episode Steps:   207 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 7.12
15:17:41.937 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   141 Steps:   27452 Episode Steps:   200 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 7.13
15:18:14.699 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   142 Steps:   27685 Episode Steps:   233 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 7.11
15:18:56.798 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   143 Steps:   27987 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.17
15:19:14.464 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   144 Steps:   28105 Episode Steps:   118 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 6.68
15:19:44.678 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   145 Steps:   28318 Episode Steps:   213 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 7.05
15:20:11.109 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   146 Steps:   28505 Episode Steps:   187 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 7.08
15:20:37.250 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   147 Steps:   28688 Episode Steps:   183 Return: -1.0000 Success:  0.50, D: 0.00 FPS: 7.00
15:21:00.823 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   148 Steps:   28855 Episode Steps:   167 Return:  1.0000 Success:  0.55, D: 0.00 FPS: 7.09
15:21:42.974 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   149 Steps:   29157 Episode Steps:   302 Return:  0.0000 Success:  0.55, D: 0.00 FPS: 7.17
15:22:10.046 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   150 Steps:   29349 Episode Steps:   192 Return:  1.0000 Success:  0.60, D: 0.00 FPS: 7.09
15:22:25.134 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   151 Steps:   29453 Episode Steps:   104 Return: -1.0000 Success:  0.55, D: 0.00 FPS: 6.89
15:22:45.015 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   152 Steps:   29591 Episode Steps:   138 Return:  0.0000 Success:  0.50, D: 0.00 FPS: 6.94
15:23:06.800 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   153 Steps:   29744 Episode Steps:   153 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 7.02
15:23:33.422 [INFO] (off_policy_trainer_carla.py:497) Total Episode:   154 Steps:   29934 Episode Steps:   190 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 7.14
